time,hr,hrv,spo2,respRate,hrSuccess,spo2Success
2026-07-01T21:00:00.000Z,73,46,96,138,true,true
2026-07-01T21:02:30.000Z,18,0,18,0,false,false
2026-07-01T21:05:00.000Z,74,55,18,0,true,false
2026-07-01T21:07:30.000Z,18,0,18,0,false,false
2026-07-01T21:10:00.000Z,75,55,18,0,true,false
2026-07-01T21:12:30.000Z,18,0,18,0,false,false
2026-07-01T21:15:00.000Z,73,46,96,135,true,true
2026-07-01T21:17:30.000Z,18,0,18,0,false,false
2026-07-01T21:20:00.000Z,74,49,18,0,true,false
2026-07-01T21:22:30.000Z,18,0,18,0,false,false
2026-07-01T21:25:00.000Z,75,25,18,0,true,false
2026-07-01T21:27:30.000Z,18,0,18,0,false,false
2026-07-01T21:30:00.000Z,72,43,18,0,true,false
2026-07-01T21:32:30.000Z,18,0,18,0,false,false
2026-07-01T21:35:00.000Z,75,49,18,0,true,false
2026-07-01T21:37:30.000Z,18,0,18,0,false,false
2026-07-01T21:40:00.000Z,73,57,18,0,true,false
2026-07-01T21:42:30.000Z,18,0,18,0,false,false
2026-07-01T21:45:00.000Z,76,51,18,0,true,false
2026-07-01T21:47:30.000Z,18,0,99,136,false,true
2026-07-01T21:50:00.000Z,73,48,18,0,true,false
2026-07-01T21:52:30.000Z,18,0,18,0,false,false
2026-07-01T21:55:00.000Z,73,38,18,0,true,false
2026-07-01T21:57:30.000Z,18,0,18,0,false,false
2026-07-01T22:00:00.000Z,73,44,18,0,true,false
2026-07-01T22:02:30.000Z,18,0,18,0,false,false
2026-07-01T22:05:00.000Z,70,68,18,0,true,false
2026-07-01T22:07:30.000Z,18,0,99,127,false,true
2026-07-01T22:10:00.000Z,71,49,18,0,true,false
2026-07-01T22:12:30.000Z,18,0,18,0,false,false
2026-07-01T22:15:00.000Z,72,37,18,0,true,false
2026-07-01T22:17:30.000Z,18,0,97,128,false,true
2026-07-01T22:20:00.000Z,92,35,18,0,true,false
2026-07-01T22:22:30.000Z,18,0,18,0,false,false
2026-07-01T22:25:00.000Z,73,47,18,0,true,false
2026-07-01T22:27:30.000Z,18,0,18,0,false,false
2026-07-01T22:30:00.000Z,83,31,18,0,true,false
2026-07-01T22:32:30.000Z,18,0,96,135,false,true
2026-07-01T22:35:00.000Z,76,49,18,0,true,false
2026-07-01T22:37:30.000Z,18,0,18,0,false,false
2026-07-01T22:40:00.000Z,69,46,18,0,true,false
2026-07-01T22:42:30.000Z,18,0,18,0,false,false
2026-07-01T22:45:00.000Z,84,48,18,0,true,false
2026-07-01T22:47:30.000Z,18,0,97,126,false,true
2026-07-01T22:50:00.000Z,71,47,18,0,true,false
2026-07-01T22:52:30.000Z,18,0,18,0,false,false
2026-07-01T22:55:00.000Z,74,29,18,0,true,false
2026-07-01T22:57:30.000Z,18,0,98,122,false,true
2026-07-01T23:00:00.000Z,58,65,18,0,true,false
2026-07-01T23:02:30.000Z,18,0,18,0,false,false
2026-07-01T23:05:00.000Z,56,67,18,0,true,false
2026-07-01T23:07:30.000Z,18,0,18,0,false,false
2026-07-01T23:10:00.000Z,55,61,18,0,true,false
2026-07-01T23:12:30.000Z,18,0,95,115,false,true
2026-07-01T23:15:00.000Z,59,69,18,0,true,false
2026-07-01T23:17:30.000Z,18,0,18,0,false,false
2026-07-01T23:20:00.000Z,55,72,18,0,true,false
2026-07-01T23:22:30.000Z,18,0,18,0,false,false
2026-07-01T23:25:00.000Z,60,39,18,0,true,false
2026-07-01T23:27:30.000Z,18,0,95,109,false,true
2026-07-01T23:30:00.000Z,55,59,18,0,true,false
2026-07-01T23:32:30.000Z,18,0,18,0,false,false
2026-07-01T23:35:00.000Z,57,50,18,0,true,false
2026-07-01T23:37:30.000Z,18,0,18,0,false,false
2026-07-01T23:40:00.000Z,60,75,18,0,true,false
2026-07-01T23:42:30.000Z,18,0,99,116,false,true
2026-07-01T23:45:00.000Z,60,61,18,0,true,false
2026-07-01T23:47:30.000Z,18,0,18,0,false,false
2026-07-01T23:50:00.000Z,55,74,18,0,true,false
2026-07-01T23:52:30.000Z,18,0,18,0,false,false
2026-07-01T23:55:00.000Z,58,63,18,0,true,false
2026-07-01T23:57:30.000Z,18,0,98,114,false,true
2026-07-02T00:00:00.000Z,59,56,18,0,true,false
2026-07-02T00:02:30.000Z,18,0,18,0,false,false
2026-07-02T00:05:00.000Z,59,69,18,0,true,false
2026-07-02T00:07:30.000Z,18,0,18,0,false,false
2026-07-02T00:10:00.000Z,60,72,18,0,true,false
2026-07-02T00:12:30.000Z,18,0,95,112,false,true
2026-07-02T00:15:00.000Z,59,63,18,0,true,false
2026-07-02T00:17:30.000Z,18,0,18,0,false,false
2026-07-02T00:20:00.000Z,54,66,18,0,true,false
2026-07-02T00:22:30.000Z,18,0,18,0,false,false
2026-07-02T00:25:00.000Z,57,52,18,0,true,false
2026-07-02T00:27:30.000Z,18,0,95,117,false,true
2026-07-02T00:30:00.000Z,59,64,18,0,true,false
2026-07-02T00:32:30.000Z,18,0,18,0,false,false
2026-07-02T00:35:00.000Z,57,48,18,0,true,false
2026-07-02T00:37:30.000Z,18,0,18,0,false,false
2026-07-02T00:40:00.000Z,59,65,18,0,true,false
2026-07-02T00:42:30.000Z,18,0,96,110,false,true
2026-07-02T00:45:00.000Z,60,53,18,0,true,false
2026-07-02T00:47:30.000Z,18,0,18,0,false,false
2026-07-02T00:50:00.000Z,60,49,18,0,true,false
2026-07-02T00:52:30.000Z,18,0,18,0,false,false
2026-07-02T00:55:00.000Z,59,67,18,0,true,false
2026-07-02T00:57:30.000Z,18,0,95,113,false,true
2026-07-02T01:00:00.000Z,62,48,18,0,true,false
2026-07-02T01:02:30.000Z,18,0,18,0,false,false
2026-07-02T01:05:00.000Z,57,50,18,0,true,false
2026-07-02T01:07:30.000Z,18,0,18,0,false,false
2026-07-02T01:10:00.000Z,58,40,18,0,true,false
2026-07-02T01:12:30.000Z,18,0,95,118,false,true
2026-07-02T01:15:00.000Z,61,88,18,0,true,false
2026-07-02T01:17:30.000Z,18,0,18,0,false,false
2026-07-02T01:20:00.000Z,59,60,18,0,true,false
2026-07-02T01:22:30.000Z,18,0,18,0,false,false
2026-07-02T01:25:00.000Z,56,60,18,0,true,false
2026-07-02T01:27:30.000Z,18,0,96,117,false,true
2026-07-02T01:30:00.000Z,57,62,18,0,true,false
2026-07-02T01:32:30.000Z,18,0,18,0,false,false
2026-07-02T01:35:00.000Z,58,51,18,0,true,false
2026-07-02T01:37:30.000Z,18,0,18,0,false,false
2026-07-02T01:40:00.000Z,58,29,18,0,true,false
2026-07-02T01:42:30.000Z,18,0,96,109,false,true
2026-07-02T01:45:00.000Z,59,52,18,0,true,false
2026-07-02T01:47:30.000Z,18,0,18,0,false,false
2026-07-02T01:50:00.000Z,58,59,18,0,true,false
2026-07-02T01:52:30.000Z,18,0,18,0,false,false
2026-07-02T01:55:00.000Z,59,83,18,0,true,false
2026-07-02T01:57:30.000Z,18,0,97,116,false,true
2026-07-02T02:00:00.000Z,56,63,18,0,true,false
2026-07-02T02:02:30.000Z,18,0,18,0,false,false
2026-07-02T02:05:00.000Z,58,62,18,0,true,false
2026-07-02T02:07:30.000Z,18,0,18,0,false,false
2026-07-02T02:10:00.000Z,60,81,18,0,true,false
2026-07-02T02:12:30.000Z,18,0,94,122,false,true
2026-07-02T02:15:00.000Z,56,69,18,0,true,false
2026-07-02T02:17:30.000Z,18,0,18,0,false,false
2026-07-02T02:20:00.000Z,60,46,18,0,true,false
2026-07-02T02:22:30.000Z,18,0,18,0,false,false
2026-07-02T02:25:00.000Z,57,51,18,0,true,false
2026-07-02T02:27:30.000Z,18,0,18,0,false,false
2026-07-02T02:30:00.000Z,59,81,18,0,true,false
2026-07-02T02:32:30.000Z,18,0,18,0,false,false
2026-07-02T02:35:00.000Z,59,58,18,0,true,false
2026-07-02T02:37:30.000Z,18,0,18,0,false,false
2026-07-02T02:40:00.000Z,54,48,18,0,true,false
2026-07-02T02:42:30.000Z,18,0,93,120,false,true
2026-07-02T02:45:00.000Z,52,70,18,0,true,false
2026-07-02T02:47:30.000Z,18,0,18,0,false,false
2026-07-02T02:50:00.000Z,59,49,18,0,true,false
2026-07-02T02:52:30.000Z,18,0,18,0,false,false
2026-07-02T02:55:00.000Z,59,74,18,0,true,false
2026-07-02T02:57:30.000Z,18,0,18,0,false,false
2026-07-02T03:00:00.000Z,54,73,18,0,true,false
2026-07-02T03:02:30.000Z,18,0,18,0,false,false
2026-07-02T03:05:00.000Z,57,53,18,0,true,false
2026-07-02T03:07:30.000Z,18,0,18,0,false,false
2026-07-02T03:10:00.000Z,59,48,18,0,true,false
2026-07-02T03:12:30.000Z,18,0,95,127,false,true
2026-07-02T03:15:00.000Z,61,49,18,0,true,false
2026-07-02T03:17:30.000Z,18,0,18,0,false,false
2026-07-02T03:20:00.000Z,59,50,18,0,true,false
2026-07-02T03:22:30.000Z,18,0,18,0,false,false
2026-07-02T03:25:00.000Z,58,82,18,0,true,false
2026-07-02T03:27:30.000Z,18,0,95,116,false,true
2026-07-02T03:30:00.000Z,58,53,18,0,true,false
2026-07-02T03:32:30.000Z,18,0,18,0,false,false
2026-07-02T03:35:00.000Z,59,84,18,0,true,false
2026-07-02T03:37:30.000Z,18,0,18,0,false,false
2026-07-02T03:40:00.000Z,56,52,18,0,true,false
2026-07-02T03:42:30.000Z,18,0,92,118,false,true
2026-07-02T03:45:00.000Z,58,71,18,0,true,false
2026-07-02T03:47:30.000Z,18,0,18,0,false,false
2026-07-02T03:50:00.000Z,58,34,18,0,true,false
2026-07-02T03:52:30.000Z,18,0,18,0,false,false
2026-07-02T03:55:00.000Z,55,49,18,0,true,false
2026-07-02T03:57:30.000Z,18,0,95,115,false,true
2026-07-02T04:00:00.000Z,55,67,18,0,true,false
2026-07-02T04:02:30.000Z,18,0,18,0,false,false
2026-07-02T04:05:00.000Z,55,62,18,0,true,false
2026-07-02T04:07:30.000Z,18,0,18,0,false,false
2026-07-02T04:10:00.000Z,57,67,18,0,true,false
2026-07-02T04:12:30.000Z,18,0,94,116,false,true
2026-07-02T04:15:00.000Z,59,63,18,0,true,false
2026-07-02T04:17:30.000Z,18,0,18,0,false,false
2026-07-02T04:20:00.000Z,57,77,18,0,true,false
2026-07-02T04:22:30.000Z,18,0,18,0,false,false
2026-07-02T04:25:00.000Z,56,49,18,0,true,false
2026-07-02T04:27:30.000Z,18,0,95,122,false,true
2026-07-02T04:30:00.000Z,55,72,18,0,true,false
2026-07-02T04:32:30.000Z,18,0,18,0,false,false
2026-07-02T04:35:00.000Z,58,61,18,0,true,false
2026-07-02T04:37:30.000Z,18,0,18,0,false,false
2026-07-02T04:40:00.000Z,56,50,18,0,true,false
2026-07-02T04:42:30.000Z,18,0,96,118,false,true
2026-07-02T04:45:00.000Z,60,94,18,0,true,false
2026-07-02T04:47:30.000Z,18,0,18,0,false,false
2026-07-02T04:50:00.000Z,57,48,18,0,true,false
2026-07-02T04:52:30.000Z,18,0,18,0,false,false
2026-07-02T04:55:00.000Z,57,62,18,0,true,false
2026-07-02T04:57:30.000Z,18,0,96,113,false,true
2026-07-02T05:00:00.000Z,55,55,18,0,true,false
2026-07-02T05:02:30.000Z,18,0,18,0,false,false
2026-07-02T05:05:00.000Z,57,50,18,0,true,false
2026-07-02T05:07:30.000Z,18,0,18,0,false,false
2026-07-02T05:10:00.000Z,59,96,18,0,true,false
2026-07-02T05:12:30.000Z,18,0,93,111,false,true
2026-07-02T05:15:00.000Z,53,53,18,0,true,false
2026-07-02T05:17:30.000Z,18,0,18,0,false,false
2026-07-02T05:20:00.000Z,57,54,18,0,true,false
2026-07-02T05:22:30.000Z,18,0,18,0,false,false
2026-07-02T05:25:00.000Z,60,51,18,0,true,false
2026-07-02T05:27:30.000Z,18,0,95,134,false,true
2026-07-02T05:30:00.000Z,61,102,18,0,true,false
2026-07-02T05:32:30.000Z,18,0,18,0,false,false
2026-07-02T05:35:00.000Z,57,66,18,0,true,false
2026-07-02T05:37:30.000Z,18,0,18,0,false,false
2026-07-02T05:40:00.000Z,60,45,18,0,true,false
2026-07-02T05:42:30.000Z,18,0,97,108,false,true
2026-07-02T05:45:00.000Z,59,104,18,0,true,false
2026-07-02T05:47:30.000Z,18,0,18,0,false,false
2026-07-02T05:50:00.000Z,60,34,18,0,true,false
2026-07-02T05:52:30.000Z,18,0,18,0,false,false
2026-07-02T05:55:00.000Z,59,61,18,0,true,false
2026-07-02T05:57:30.000Z,18,0,96,129,false,true
2026-07-02T06:00:00.000Z,59,54,18,0,true,false
2026-07-02T06:02:30.000Z,18,0,18,0,false,false
2026-07-02T06:05:00.000Z,59,63,18,0,true,false
2026-07-02T06:07:30.000Z,18,0,18,0,false,false
2026-07-02T06:10:00.000Z,60,69,18,0,true,false
2026-07-02T06:12:30.000Z,18,0,97,117,false,true
2026-07-02T06:15:00.000Z,61,49,18,0,true,false
2026-07-02T06:17:30.000Z,18,0,18,0,false,false
2026-07-02T06:20:00.000Z,58,62,18,0,true,false
2026-07-02T06:22:30.000Z,18,0,18,0,false,false
2026-07-02T06:25:00.000Z,58,76,18,0,true,false
2026-07-02T06:27:30.000Z,18,0,95,115,false,true
2026-07-02T06:30:00.000Z,53,37,18,0,true,false
2026-07-02T06:32:30.000Z,18,0,18,0,false,false
2026-07-02T06:35:00.000Z,60,39,18,0,true,false
2026-07-02T06:37:30.000Z,18,0,18,0,false,false
2026-07-02T06:40:00.000Z,58,61,18,0,true,false
2026-07-02T06:42:30.000Z,18,0,96,116,false,true
2026-07-02T06:45:00.000Z,56,69,18,0,true,false
2026-07-02T06:47:30.000Z,18,0,18,0,false,false
2026-07-02T06:50:00.000Z,18,0,18,0,false,false
2026-07-02T06:52:30.000Z,18,0,18,0,false,false
2026-07-02T06:55:00.000Z,61,72,18,0,true,false
2026-07-02T06:57:30.000Z,18,0,95,130,false,true
2026-07-02T07:00:00.000Z,71,45,18,0,true,false
2026-07-02T07:02:30.000Z,18,0,18,0,false,false
2026-07-02T07:05:00.000Z,69,43,18,0,true,false
2026-07-02T07:07:30.000Z,18,0,18,0,false,false
2026-07-02T07:10:00.000Z,72,34,18,0,true,false
2026-07-02T07:12:30.000Z,18,0,97,119,false,true
2026-07-02T07:15:00.000Z,74,28,18,0,true,false
2026-07-02T07:17:30.000Z,18,0,18,0,false,false
2026-07-02T07:20:00.000Z,74,48,18,0,true,false
2026-07-02T07:22:30.000Z,18,0,97,133,false,true
2026-07-02T07:25:00.000Z,70,63,18,0,true,false
2026-07-02T07:27:30.000Z,18,0,18,0,false,false
2026-07-02T07:30:00.000Z,73,46,18,0,true,false
2026-07-02T07:32:30.000Z,18,0,18,0,false,false
2026-07-02T07:35:00.000Z,90,48,18,0,true,false
2026-07-02T07:37:30.000Z,18,0,18,0,false,false
2026-07-02T07:40:00.000Z,71,55,96,121,true,true
2026-07-02T07:42:30.000Z,18,0,18,0,false,false
2026-07-02T07:45:00.000Z,70,37,18,0,true,false
2026-07-02T07:47:30.000Z,18,0,18,0,false,false
2026-07-02T07:50:00.000Z,68,41,18,0,true,false
2026-07-02T07:52:30.000Z,18,0,18,0,false,false
2026-07-02T07:55:00.000Z,70,46,98,118,true,true
2026-07-02T07:57:30.000Z,18,0,18,0,false,false
2026-07-02T08:00:00.000Z,69,43,18,0,true,false
2026-07-02T08:02:30.000Z,18,0,18,0,false,false
2026-07-02T08:05:00.000Z,67,49,18,0,true,false
2026-07-02T08:07:30.000Z,18,0,18,0,false,false
2026-07-02T08:10:00.000Z,78,37,97,135,true,true
2026-07-02T08:12:30.000Z,18,0,18,0,false,false
2026-07-02T08:15:00.000Z,75,65,18,0,true,false
2026-07-02T08:17:30.000Z,18,0,18,0,false,false
2026-07-02T08:20:00.000Z,75,37,18,0,true,false
2026-07-02T08:22:30.000Z,18,0,98,122,false,true
2026-07-02T08:25:00.000Z,75,38,18,0,true,false
2026-07-02T08:27:30.000Z,18,0,18,0,false,false
2026-07-02T08:30:00.000Z,77,44,18,0,true,false
2026-07-02T08:32:30.000Z,18,0,18,0,false,false
2026-07-02T08:35:00.000Z,74,42,18,0,true,false
2026-07-02T08:37:30.000Z,18,0,98,128,false,true
2026-07-02T08:40:00.000Z,71,34,18,0,true,false
2026-07-02T08:42:30.000Z,18,0,18,0,false,false
2026-07-02T08:45:00.000Z,68,45,18,0,true,false
2026-07-02T08:47:30.000Z,18,0,18,0,false,false
2026-07-02T08:50:00.000Z,76,50,18,0,true,false
2026-07-02T08:52:30.000Z,18,0,18,0,false,false
2026-07-02T08:55:00.000Z,69,43,18,0,true,false
2026-07-02T08:57:30.000Z,18,0,18,0,false,false
2026-07-02T09:00:00.000Z,74,44,96,125,true,true
2026-07-02T09:02:30.000Z,18,0,18,0,false,false
2026-07-02T09:05:00.000Z,75,49,18,0,true,false
2026-07-02T09:07:30.000Z,18,0,18,0,false,false
2026-07-02T09:10:00.000Z,72,54,18,0,true,false
2026-07-02T09:12:30.000Z,18,0,95,137,false,true
2026-07-02T09:15:00.000Z,77,41,18,0,true,false
2026-07-02T09:17:30.000Z,18,0,18,0,false,false
2026-07-02T09:20:00.000Z,75,46,18,0,true,false
2026-07-02T09:22:30.000Z,18,0,18,0,false,false
2026-07-02T09:25:00.000Z,73,29,18,0,true,false
2026-07-02T09:27:30.000Z,18,0,98,138,false,true
2026-07-02T09:30:00.000Z,18,0,18,0,false,false
2026-07-02T09:32:30.000Z,18,0,18,0,false,false
2026-07-02T09:35:00.000Z,74,49,18,0,true,false
2026-07-02T09:37:30.000Z,18,0,18,0,false,false
2026-07-02T09:40:00.000Z,77,41,18,0,true,false
2026-07-02T09:42:30.000Z,18,0,18,0,false,false
2026-07-02T09:45:00.000Z,81,38,18,0,true,false
2026-07-02T09:47:30.000Z,18,0,18,0,false,false
2026-07-02T09:50:00.000Z,78,38,18,0,true,false
2026-07-02T09:52:30.000Z,18,0,18,0,false,false
2026-07-02T09:55:00.000Z,76,59,18,0,true,false
2026-07-02T09:57:30.000Z,18,0,18,0,false,false
2026-07-02T10:00:00.000Z,75,70,18,0,true,false
2026-07-02T10:02:30.000Z,18,0,18,0,false,false
2026-07-02T10:05:00.000Z,79,33,98,125,true,true
2026-07-02T10:07:30.000Z,18,0,18,0,false,false
2026-07-02T10:10:00.000Z,76,80,18,0,true,false
2026-07-02T10:12:30.000Z,18,0,18,0,false,false
2026-07-02T10:15:00.000Z,77,42,18,0,true,false
2026-07-02T10:17:30.000Z,18,0,18,0,false,false
2026-07-02T10:20:00.000Z,76,49,98,133,true,true
2026-07-02T10:22:30.000Z,18,0,18,0,false,false
2026-07-02T10:25:00.000Z,83,44,18,0,true,false
2026-07-02T10:27:30.000Z,18,0,18,0,false,false
2026-07-02T10:30:00.000Z,83,37,18,0,true,false
2026-07-02T10:32:30.000Z,18,0,18,0,false,false
2026-07-02T10:35:00.000Z,84,41,18,0,true,false
2026-07-02T10:37:30.000Z,18,0,97,115,false,true
2026-07-02T10:40:00.000Z,100,36,18,0,true,false
2026-07-02T10:42:30.000Z,18,0,18,0,false,false
2026-07-02T10:45:00.000Z,77,57,18,0,true,false
2026-07-02T10:47:30.000Z,18,0,18,0,false,false
2026-07-02T10:50:00.000Z,77,48,18,0,true,false
2026-07-02T10:52:30.000Z,18,0,97,124,false,true
2026-07-02T10:55:00.000Z,76,57,18,0,true,false
2026-07-02T10:57:30.000Z,18,0,18,0,false,false
2026-07-02T11:00:00.000Z,76,42,18,0,true,false
2026-07-02T11:02:30.000Z,18,0,18,0,false,false
2026-07-02T11:05:00.000Z,73,37,18,0,true,false
2026-07-02T11:07:30.000Z,18,0,18,0,false,false
2026-07-02T11:10:00.000Z,79,57,18,0,true,false
2026-07-02T11:12:30.000Z,18,0,96,130,false,true
2026-07-02T11:15:00.000Z,82,35,18,0,true,false
2026-07-02T11:17:30.000Z,18,0,18,0,false,false
2026-07-02T11:20:00.000Z,81,54,18,0,true,false
2026-07-02T11:22:30.000Z,18,0,18,0,false,false
2026-07-02T11:25:00.000Z,85,56,18,0,true,false
2026-07-02T11:27:30.000Z,18,0,18,0,false,false
2026-07-02T11:30:00.000Z,89,43,97,122,true,true
2026-07-02T11:32:30.000Z,18,0,18,0,false,false
2026-07-02T11:35:00.000Z,82,31,18,0,true,false
2026-07-02T11:37:30.000Z,18,0,18,0,false,false
2026-07-02T11:40:00.000Z,78,48,18,0,true,false
2026-07-02T11:42:30.000Z,18,0,18,0,false,false
2026-07-02T11:45:00.000Z,81,46,96,121,true,true
2026-07-02T11:47:30.000Z,18,0,18,0,false,false
2026-07-02T11:50:00.000Z,80,32,18,0,true,false
2026-07-02T11:52:30.000Z,18,0,18,0,false,false
2026-07-02T11:55:00.000Z,79,31,18,0,true,false
2026-07-02T11:57:30.000Z,18,0,18,0,false,false
2026-07-02T12:00:00.000Z,78,38,95,125,true,true
2026-07-02T12:02:30.000Z,18,0,18,0,false,false
2026-07-02T12:05:00.000Z,84,47,18,0,true,false
2026-07-02T12:07:30.000Z,18,0,18,0,false,false
2026-07-02T12:10:00.000Z,83,39,18,0,true,false
2026-07-02T12:12:30.000Z,18,0,18,0,false,false
2026-07-02T12:15:00.000Z,76,35,96,132,true,true
2026-07-02T12:17:30.000Z,18,0,18,0,false,false
2026-07-02T12:20:00.000Z,80,57,18,0,true,false
2026-07-02T12:22:30.000Z,18,0,18,0,false,false
2026-07-02T12:25:00.000Z,80,31,18,0,true,false
2026-07-02T12:27:30.000Z,18,0,18,0,false,false
2026-07-02T12:30:00.000Z,82,55,97,129,true,true
2026-07-02T12:32:30.000Z,18,0,18,0,false,false
2026-07-02T12:35:00.000Z,80,57,18,0,true,false
2026-07-02T12:37:30.000Z,18,0,18,0,false,false
2026-07-02T12:40:00.000Z,96,35,18,0,true,false
2026-07-02T12:42:30.000Z,18,0,18,0,false,false
2026-07-02T12:45:00.000Z,83,58,98,131,true,true
2026-07-02T12:47:30.000Z,18,0,18,0,false,false
2026-07-02T12:50:00.000Z,78,52,18,0,true,false
2026-07-02T12:52:30.000Z,18,0,18,0,false,false
2026-07-02T12:55:00.000Z,82,40,18,0,true,false
2026-07-02T12:57:30.000Z,18,0,18,0,false,false
2026-07-02T13:00:00.000Z,84,37,95,133,true,true
2026-07-02T13:02:30.000Z,18,0,18,0,false,false
2026-07-02T13:05:00.000Z,83,48,18,0,true,false
2026-07-02T13:07:30.000Z,18,0,18,0,false,false
2026-07-02T13:10:00.000Z,80,41,18,0,true,false
2026-07-02T13:12:30.000Z,18,0,98,133,false,true
2026-07-02T13:15:00.000Z,79,74,18,0,true,false
2026-07-02T13:17:30.000Z,18,0,18,0,false,false
2026-07-02T13:20:00.000Z,78,32,18,0,true,false
2026-07-02T13:22:30.000Z,18,0,18,0,false,false
2026-07-02T13:25:00.000Z,80,37,18,0,true,false
2026-07-02T13:27:30.000Z,18,0,95,118,false,true
2026-07-02T13:30:00.000Z,77,58,18,0,true,false
2026-07-02T13:32:30.000Z,18,0,18,0,false,false
2026-07-02T13:35:00.000Z,82,26,18,0,true,false
2026-07-02T13:37:30.000Z,18,0,18,0,false,false
2026-07-02T13:40:00.000Z,79,28,18,0,true,false
2026-07-02T13:42:30.000Z,18,0,18,0,false,false
2026-07-02T13:45:00.000Z,76,39,18,0,true,false
2026-07-02T13:47:30.000Z,18,0,18,0,false,false
2026-07-02T13:50:00.000Z,83,38,95,116,true,true
2026-07-02T13:52:30.000Z,18,0,18,0,false,false
2026-07-02T13:55:00.000Z,79,33,18,0,true,false
2026-07-02T13:57:30.000Z,18,0,18,0,false,false
2026-07-02T14:00:00.000Z,78,38,18,0,true,false
2026-07-02T14:02:30.000Z,18,0,18,0,false,false
2026-07-02T14:05:00.000Z,81,51,93,136,true,true
2026-07-02T14:07:30.000Z,18,0,18,0,false,false
2026-07-02T14:10:00.000Z,107,21,18,0,true,false
2026-07-02T14:12:30.000Z,18,0,18,0,false,false
2026-07-02T14:15:00.000Z,82,38,18,0,true,false
2026-07-02T14:17:30.000Z,18,0,18,0,false,false
2026-07-02T14:20:00.000Z,89,23,18,0,true,false
2026-07-02T14:22:30.000Z,18,0,94,128,false,true
2026-07-02T14:25:00.000Z,82,31,18,0,true,false
2026-07-02T14:27:30.000Z,18,0,18,0,false,false
2026-07-02T14:30:00.000Z,87,39,18,0,true,false
2026-07-02T14:32:30.000Z,18,0,18,0,false,false
2026-07-02T14:35:00.000Z,82,39,18,0,true,false
2026-07-02T14:37:30.000Z,18,0,96,123,false,true
2026-07-02T14:40:00.000Z,83,35,18,0,true,false
2026-07-02T14:42:30.000Z,18,0,18,0,false,false
2026-07-02T14:45:00.000Z,83,54,18,0,true,false
2026-07-02T14:47:30.000Z,18,0,18,0,false,false
2026-07-02T14:50:00.000Z,81,54,18,0,true,false
2026-07-02T14:52:30.000Z,18,0,97,128,false,true
2026-07-02T14:55:00.000Z,73,48,18,0,true,false
2026-07-02T14:57:30.000Z,18,0,18,0,false,false
2026-07-02T15:00:00.000Z,81,51,18,0,true,false
2026-07-02T15:02:30.000Z,18,0,97,128,false,true
2026-07-02T15:05:00.000Z,84,38,18,0,true,false
2026-07-02T15:07:30.000Z,18,0,18,0,false,false
2026-07-02T15:10:00.000Z,85,38,18,0,true,false
2026-07-02T15:12:30.000Z,18,0,18,0,false,false
2026-07-02T15:15:00.000Z,82,39,18,0,true,false
2026-07-02T15:17:30.000Z,18,0,98,140,false,true
2026-07-02T15:20:00.000Z,83,52,18,0,true,false
2026-07-02T15:22:30.000Z,18,0,18,0,false,false
2026-07-02T15:25:00.000Z,82,34,18,0,true,false
2026-07-02T15:27:30.000Z,18,0,18,0,false,false
2026-07-02T15:30:00.000Z,82,62,18,0,true,false
2026-07-02T15:32:30.000Z,18,0,96,123,false,true
2026-07-02T15:35:00.000Z,86,24,18,0,true,false
2026-07-02T15:37:30.000Z,18,0,18,0,false,false
2026-07-02T15:40:00.000Z,83,23,18,0,true,false
2026-07-02T15:42:30.000Z,18,0,18,0,false,false
2026-07-02T15:45:00.000Z,107,34,18,0,true,false
2026-07-02T15:47:30.000Z,18,0,96,115,false,true
2026-07-02T15:50:00.000Z,84,37,18,0,true,false
2026-07-02T15:52:30.000Z,18,0,18,0,false,false
2026-07-02T15:55:00.000Z,86,32,18,0,true,false
2026-07-02T15:57:30.000Z,18,0,18,0,false,false
2026-07-02T16:00:00.000Z,80,45,96,123,true,true
2026-07-02T16:02:30.000Z,18,0,18,0,false,false
2026-07-02T16:05:00.000Z,82,21,18,0,true,false
2026-07-02T16:07:30.000Z,18,0,18,0,false,false
2026-07-02T16:10:00.000Z,77,37,18,0,true,false
2026-07-02T16:12:30.000Z,18,0,97,133,false,true
2026-07-02T16:15:00.000Z,79,49,18,0,true,false
2026-07-02T16:17:30.000Z,18,0,18,0,false,false
2026-07-02T16:20:00.000Z,84,32,18,0,true,false
2026-07-02T16:22:30.000Z,18,0,18,0,false,false
2026-07-02T16:25:00.000Z,79,34,18,0,true,false
2026-07-02T16:27:30.000Z,18,0,97,130,false,true
2026-07-02T16:30:00.000Z,18,0,18,0,false,false
2026-07-02T16:32:30.000Z,18,0,18,0,false,false
2026-07-02T16:35:00.000Z,82,41,18,0,true,false
2026-07-02T16:37:30.000Z,18,0,18,0,false,false
2026-07-02T16:40:00.000Z,75,40,18,0,true,false
2026-07-02T16:42:30.000Z,18,0,98,126,false,true
