time,batteryPercent,steps,activeSeconds,temperaturesC
2026-07-07T23:45:00.000Z,89,11,21,33.2;34.0;34.6;34.1;34.3;35.0;33.8;33.7;34.4;34.3;34.2;34.5;34.0;34.3;34.3
2026-07-08T00:00:00.000Z,88,0,0,34.4;34.4;34.3;34.3;34.5;34.1;34.0;34.0;34.6;34.1;34.0;34.7;33.7;33.9;34.0
2026-07-08T00:15:00.000Z,87,7,26,34.1;34.3;34.2;34.6;34.1;35.4;34.2;34.2;34.6;34.4;34.1;34.5;34.5;34.2;33.8
2026-07-08T00:30:00.000Z,86,0,0,34.8;34.1;33.9;33.6;33.5;34.4;34.2;34.2;34.5;34.1;33.6;34.7;34.3;34.5;33.9
2026-07-08T00:45:00.000Z,86,0,0,34.2;34.4;34.1;34.2;34.0;34.1;33.9;33.9;34.1;33.9;34.9;33.7;34.1;33.5;34.5
2026-07-08T01:00:00.000Z,85,0,0,34.4;33.4;34.2;34.6;33.9;34.3;34.6;34.0;34.0;34.2;34.4;33.9;34.1;34.1;34.1
2026-07-08T01:15:00.000Z,84,11,28,33.9;34.1;34.4;33.7;34.1;34.0;33.5;34.5;34.4;34.4;34.5;33.7;34.0;34.6;34.4
2026-07-08T01:30:00.000Z,83,0,0,34.4;34.5;33.6;34.5;34.2;34.1;34.1;33.9;34.3;34.2;33.6;34.1;33.9;34.3;34.0
2026-07-08T01:45:00.000Z,82,0,0,33.6;34.0;33.7;34.6;34.2;34.1;33.4;34.2;34.3;33.9;34.4;33.8;34.3;34.6;34.3
2026-07-08T02:00:00.000Z,81,7,35,34.3;34.0;33.9;33.9;34.2;34.0;33.8;34.2;34.4;33.7;34.5;34.5;33.9;33.5;34.1
2026-07-08T02:15:00.000Z,80,0,0,34.5;34.3;34.3;34.3;34.1;34.7;34.2;34.2;33.8;33.9;34.0;34.3;33.9;33.6;34.2
2026-07-08T02:30:00.000Z,79,0,0,33.9;34.3;34.2;34.2;34.2;34.1;34.3;34.2;34.6;34.1;34.7;34.2;34.0;34.0;34.7
2026-07-08T02:45:00.000Z,78,6,31,34.7;34.7;34.0;34.6;34.6;33.8;34.3;33.8;34.3;34.2;33.8;34.5;34.5;34.3;33.6
2026-07-08T03:00:00.000Z,77,7,7,34.0;34.5;34.2;34.7;33.9;33.6;34.9;34.2;34.3;34.5;34.6;34.1;34.4;34.3;34.7
2026-07-08T03:15:00.000Z,77,0,0,34.0;34.7;34.1;34.2;33.4;34.3;33.9;33.8;34.5;34.8;34.1;33.8;34.0;34.5;34.7
2026-07-08T03:30:00.000Z,76,0,0,34.7;34.6;34.9;34.4;34.2;33.7;33.6;33.9;34.3;34.0;34.1;34.8;34.5;34.1;33.7
2026-07-08T03:45:00.000Z,75,0,0,34.5;34.1;34.0;34.5;34.0;34.3;33.9;34.5;34.3;33.9;34.0;34.4;33.9;34.8;33.8
2026-07-08T04:00:00.000Z,74,0,0,34.2;34.4;33.8;34.3;34.6;34.3;34.0;34.3;34.2;34.1;33.9;34.1;34.4;34.1;34.6
2026-07-08T04:15:00.000Z,73,6,38,34.0;33.9;34.5;33.7;34.3;33.4;33.9;34.2;34.2;34.7;33.9;34.1;34.8;34.2;34.0
2026-07-08T04:30:00.000Z,72,0,0,34.7;34.1;34.3;34.0;34.1;34.8;34.5;34.5;34.4;34.3;34.4;33.9;34.1;34.6;34.0
2026-07-08T04:45:00.000Z,71,8,19,34.0;34.4;34.6;34.0;34.0;35.0;34.3;33.6;34.3;34.6;33.7;33.8;34.0;33.4;34.3
2026-07-08T05:00:00.000Z,70,9,34,33.9;34.1;33.9;34.6;34.5;34.8;34.5;35.1;34.3;34.2;34.8;33.8;34.3;33.9;33.7
2026-07-08T05:15:00.000Z,69,0,0,33.9;34.8;34.3;34.5;33.9;33.9;34.3;34.1;33.7;33.9;34.2;34.1;34.0;33.6;33.9
2026-07-08T05:30:00.000Z,68,0,0,34.2;34.6;34.3;34.2;34.6;34.2;34.3;33.9;34.0;34.2;34.7;33.6;34.2;34.0;34.4
2026-07-08T05:45:00.000Z,68,0,0,33.9;33.4;34.5;33.9;34.1;34.2;33.8;33.9;34.3;34.1;34.5;34.6;34.9;33.9;34.4
2026-07-08T06:00:00.000Z,67,0,0,34.4;34.2;34.0;34.2;33.4;34.3;34.2;34.3;34.1;34.7;34.4;34.0;33.9;34.0;34.3
2026-07-08T06:15:00.000Z,66,0,0,34.1;34.7;33.9;34.6;34.3;34.3;34.2;35.1;34.5;33.1;33.9;33.6;33.9;34.2;34.0
2026-07-08T06:30:00.000Z,65,0,0,34.4;33.7;33.9;34.2;34.2;34.0;34.2;33.7;34.3;34.7;33.9;33.8;34.6;34.0;34.0
2026-07-08T06:45:00.000Z,64,0,0,33.9;34.4;34.9;34.0;34.0;34.3;34.2;34.1;33.5;33.9;34.3;34.6;34.4;34.0;34.2
2026-07-08T07:00:00.000Z,63,54,31,33.5;32.8;33.2;33.2;32.9;33.5;33.0;33.1;32.8;33.6;32.9;33.7;33.0;33.0;33.1
2026-07-08T07:15:00.000Z,62,7,5,33.0;32.8;33.0;33.3;33.3;32.9;32.8;32.8;33.4;32.9;33.6;32.9;33.1;33.5;33.1
2026-07-08T07:30:00.000Z,61,40,21,33.5;33.1;33.0;32.5;33.8;33.4;33.6;33.3;33.7;32.9;33.9;33.5;33.2;33.2;33.4
2026-07-08T07:45:00.000Z,60,57,54,33.2;33.0;33.4;33.9;33.6;33.4;33.2;32.9;32.7;33.0;32.7;33.0;33.1;32.9;33.0
2026-07-08T08:00:00.000Z,59,718,803,33.4;33.7;33.8;33.7;33.7;33.0;33.5;33.2;33.0;33.2;33.1;33.3;33.0;32.6;33.1
2026-07-08T08:15:00.000Z,59,291,290,33.4;32.8;33.4;33.0;32.3;32.7;32.9;33.4;32.9;33.2;33.1;33.5;33.2;33.0;32.9
2026-07-08T08:30:00.000Z,58,116,120,33.5;32.7;33.2;32.7;33.2;33.2;33.9;33.7;33.8;33.1;33.0;32.6;33.9;32.6;33.0
2026-07-08T08:45:00.000Z,57,672,397,33.0;33.1;33.2;33.3;32.6;33.7;33.5;33.5;33.4;33.6;33.2;33.0;33.2;33.2;33.2
2026-07-08T09:00:00.000Z,56,54,8,33.3;33.2;32.7;33.3;33.5;33.4;33.3;33.2;33.0;33.1;33.0;32.6;33.4;32.9;33.8
2026-07-08T09:15:00.000Z,55,149,281,33.5;33.1;33.3;33.1;33.7;33.5;32.7;33.3;32.9;32.6;33.5;33.2;33.0;33.0;33.1
2026-07-08T09:30:00.000Z,54,60,22,33.7;33.6;33.3;33.4;33.4;33.4;33.3;33.2;33.1;33.6;33.3;32.7;33.4;33.3;33.0
2026-07-08T09:45:00.000Z,53,7,79,32.8;33.0;33.0;33.2;33.4;33.6;33.4;33.7;32.6;32.6;32.9;33.0;33.4;33.2;33.4
2026-07-08T10:00:00.000Z,52,9,58,33.3;33.2;33.1;33.3;33.2;33.0;32.6;32.5;32.9;33.1;33.1;33.2;33.1;33.5;33.3
2026-07-08T10:15:00.000Z,51,14,49,33.6;33.1;33.4;33.5;33.3;33.4;33.3;32.9;33.4;33.3;32.8;33.5;32.7;33.3;33.0
2026-07-08T10:30:00.000Z,50,59,8,32.6;33.5;33.1;33.2;33.1;33.3;32.7;32.9;33.0;33.4;33.4;34.1;33.5;33.2;32.5
2026-07-08T10:45:00.000Z,50,27,56,33.3;33.4;33.0;33.3;33.5;33.2;32.9;33.2;33.5;33.7;33.5;33.1;32.7;33.3;33.1
2026-07-08T11:00:00.000Z,49,5,86,33.6;33.2;33.8;33.0;33.6;33.1;32.9;32.3;33.5;33.0;33.6;33.1;33.0;33.4;33.0
2026-07-08T11:15:00.000Z,48,42,54,33.1;32.9;33.4;33.2;33.3;32.5;33.3;33.2;33.4;33.4;34.3;33.3;32.7;33.2;32.4
2026-07-08T11:30:00.000Z,47,45,15,33.3;33.3;33.5;33.1;32.9;32.7;33.3;32.9;33.7;33.6;33.2;33.0;33.3;32.8;32.7
2026-07-08T11:45:00.000Z,46,47,11,33.0;32.9;33.1;32.8;33.5;33.2;32.8;32.8;33.3;33.1;33.4;33.3;32.9;33.2;34.1
2026-07-08T12:00:00.000Z,45,1,57,32.6;33.0;33.0;33.4;33.0;33.4;33.5;33.8;33.5;33.3;33.5;33.3;33.0;33.8;32.9
2026-07-08T12:15:00.000Z,44,7,34,33.4;33.1;33.1;32.8;34.1;33.4;32.7;32.9;33.3;32.9;33.2;33.0;32.8;33.0;33.1
2026-07-08T12:30:00.000Z,43,20,87,34.2;33.1;33.3;33.6;32.7;33.0;33.7;33.4;32.8;33.2;33.5;32.6;33.1;32.9;33.5
2026-07-08T12:45:00.000Z,42,146,184,33.5;33.1;33.2;33.2;32.8;33.8;33.3;33.3;33.8;32.8;32.8;33.2;33.7;33.3;33.5
2026-07-08T13:00:00.000Z,41,603,400,33.1;32.7;32.9;33.1;33.1;33.3;33.5;33.9;33.1;33.0;33.0;32.8;33.5;33.5;33.9
2026-07-08T13:15:00.000Z,41,34,4,33.0;33.1;33.0;33.5;33.2;33.2;33.2;32.6;32.8;32.4;33.3;33.4;32.9;33.0;34.0
2026-07-08T13:30:00.000Z,40,31,57,34.2;33.2;32.7;33.6;33.5;33.9;33.1;33.0;32.8;33.1;33.8;33.9;32.9;33.1;33.2
2026-07-08T13:45:00.000Z,39,338,112,33.4;33.2;33.0;32.6;32.9;33.4;33.4;32.7;32.9;33.3;33.1;33.9;33.1;33.8;32.7
2026-07-08T14:00:00.000Z,38,13,34,33.4;33.1;33.2;33.4;32.6;33.1;32.8;32.9;33.5;33.7;33.5;33.0;32.6;33.1;33.6
2026-07-08T14:15:00.000Z,37,22,86,33.2;33.4;33.7;33.2;33.0;32.8;33.2;33.2;33.2;33.2;33.2;33.2;32.6;32.9;33.1
2026-07-08T14:30:00.000Z,36,57,85,32.8;32.7;33.7;33.5;33.2;32.9;33.7;33.6;33.0;33.1;32.8;33.3;33.2;33.6;33.4
2026-07-08T14:45:00.000Z,35,52,40,33.3;33.2;34.0;32.8;33.3;32.7;32.3;33.4;33.1;33.2;33.0;33.6;33.4;33.7;33.2
2026-07-08T15:00:00.000Z,34,129,181,33.3;33.1;33.9;33.3;33.2;33.0;33.3;33.5;33.6;32.8;33.9;33.9;33.0;33.3;32.5
2026-07-08T15:15:00.000Z,33,374,268,33.0;33.2;33.2;33.4;32.9;33.5;33.3;33.1;33.1;32.9;33.4;33.4;33.3;32.9;33.1
2026-07-08T15:30:00.000Z,32,42,5,33.5;33.2;33.1;33.2;32.8;33.4;33.0;33.3;33.4;33.4;32.8;32.4;33.5;33.8;32.9
2026-07-08T15:45:00.000Z,32,22,84,33.2;33.3;33.5;33.6;33.3;32.9;33.0;33.1;33.5;32.7;33.4;32.9;33.4;32.9;33.2
2026-07-08T16:00:00.000Z,31,43,46,33.3;33.0;33.2;32.9;33.3;32.8;33.1;32.9;33.2;33.7;32.9;33.5;33.4;32.7;33.1
2026-07-08T16:15:00.000Z,30,15,53,32.9;33.2;33.4;32.6;33.4;33.2;33.5;33.5;33.3;33.6;33.4;32.9;33.8;33.4;33.0
2026-07-08T16:30:00.000Z,29,57,21,33.5;33.3;33.2;32.8;32.6;33.2;33.5;32.8;32.9;33.1;32.9;33.5;32.4;33.5;33.2
2026-07-08T16:45:00.000Z,28,41,85,33.2;32.9;33.1;33.5;33.2;32.7;33.2;33.2;33.4;33.2;32.9;32.8;33.0;33.6;32.9
2026-07-08T17:00:00.000Z,27,8,7,33.7;33.1;33.1;33.8;33.6;33.7;33.1;33.2;33.6;33.0;33.9;33.5;33.8;32.9;33.6
2026-07-08T17:15:00.000Z,26,3,43,33.2;33.1;32.9;33.3;33.5;33.6;33.7;33.8;32.9;33.0;33.0;33.8;33.9;33.3;33.4
2026-07-08T17:30:00.000Z,25,356,237,33.1;33.4;32.7;33.0;33.2;32.9;33.3;33.2;33.0;33.3;32.4;33.0;33.1;32.9;33.5
2026-07-08T17:45:00.000Z,24,33,43,33.5;32.8;33.5;33.0;33.3;32.9;33.2;33.3;33.5;32.8;33.1;33.1;33.6;33.4;33.0
2026-07-08T18:00:00.000Z,23,53,29,32.7;33.7;33.0;33.7;33.2;33.2;33.9;32.9;32.5;33.4;33.5;33.6;33.2;33.1;32.9
2026-07-08T18:15:00.000Z,23,46,34,33.0;33.4;32.9;33.5;34.0;33.1;32.9;33.7;32.5;33.2;33.2;33.2;33.5;33.4;32.7
2026-07-08T18:30:00.000Z,22,47,59,33.5;33.3;33.1;33.3;33.4;32.8;33.7;32.8;32.7;33.1;33.4;32.9;33.3;32.6;33.1
2026-07-08T18:45:00.000Z,21,7,43,33.2;33.6;33.6;33.1;33.3;33.1;33.3;33.2;33.1;33.7;33.0;33.6;32.8;33.2;33.7
2026-07-08T19:00:00.000Z,20,28,72,33.2;33.3;34.4;33.3;33.0;33.1;33.2;33.4;33.3;33.0;33.1;33.2;32.9;33.2;33.7
2026-07-08T19:15:00.000Z,19,343,265,33.7;33.6;33.1;33.1;33.0;33.1;33.2;32.4;33.0;33.1;33.1;33.5;33.2;33.2;33.4
2026-07-08T19:30:00.000Z,18,227,168,33.1;32.7;33.4;33.2;33.2;33.1;32.9;33.3;33.2;33.2;32.6;33.1;32.5;33.7;33.5
2026-07-08T19:45:00.000Z,17,43,59,33.3;33.0;32.7;33.2;33.3;32.8;32.3;33.3;33.1;33.5;32.8;33.2;33.1;33.4;33.7
2026-07-08T20:00:00.000Z,16,95,156,33.1;33.6;33.1;33.6;33.0;33.1;33.2;33.3;32.9;32.0;33.1;32.9;34.0;33.3;33.3
2026-07-08T20:15:00.000Z,15,351,258,33.0;33.5;33.2;33.1;33.6;33.1;32.9;33.2;33.7;33.2;33.1;32.9;33.2;33.1;33.1
2026-07-08T20:30:00.000Z,15,1024,743,33.3;33.9;33.2;33.4;33.8;33.3;32.6;33.8;32.8;33.0;32.7;32.9;32.8;33.4;32.8
2026-07-08T20:45:00.000Z,15,305,89,32.7;33.4;32.9;33.0;33.0;33.4;32.6;33.2;33.5;32.8;33.0;33.0;33.5;33.5;33.7
2026-07-08T21:00:00.000Z,15,277,283,33.0;33.5;33.2;34.1;32.9;33.1;33.8;33.1;33.3;33.7;33.7;33.1;33.8;33.5;32.8
2026-07-08T21:15:00.000Z,15,18,10,33.0;32.9;33.4;33.6;32.9;33.7;33.0;33.2;33.3;33.8;32.8;33.5;33.3;33.1;32.5
2026-07-08T21:30:00.000Z,15,31,67,33.2;33.5;33.3;33.2;33.6;33.4;33.4;33.1;33.3;33.4;33.5;33.4;32.7;32.9;33.3
2026-07-08T21:45:00.000Z,15,391,60,33.2;33.2;33.5;33.7;33.2;33.1;33.2;33.2;33.4;33.5;33.1;33.2;33.3;34.1;32.7
2026-07-08T22:00:00.000Z,15,205,225,33.0;33.0;32.9;33.1;32.8;33.1;33.7;32.9;33.1;33.3;33.0;33.2;33.0;33.1;33.2
2026-07-08T22:15:00.000Z,15,5,46,32.9;34.0;33.4;32.8;33.4;33.2;33.4;33.0;33.1;34.1;33.3;33.2;33.2;33.3;33.1
2026-07-08T22:30:00.000Z,15,35,34,33.7;33.3;33.0;32.7;33.2;33.7;33.1;33.1;33.1;33.1;33.2;33.8;33.2;33.4;33.0
2026-07-08T22:45:00.000Z,15,20,34,32.7;33.4;33.1;33.7;33.5;33.1;33.4;33.0;32.9;33.0;33.7;33.8;32.9;33.8;33.5
2026-07-08T23:00:00.000Z,15,0,0,33.6;34.2;34.4;35.1;34.6;34.9;34.0;34.3;34.7;34.1;33.6;34.2;34.5;35.4;34.0
2026-07-08T23:15:00.000Z,15,0,0,34.1;34.1;33.2;34.2;34.6;34.3;33.4;33.7;33.7;34.4;34.1;33.8;34.5;33.3;33.7
2026-07-08T23:30:00.000Z,15,2,21,35.0;33.9;34.1;34.3;33.6;34.1;34.1;33.7;34.6;34.4;34.4;34.5;34.0;34.5;33.6
2026-07-08T23:45:00.000Z,15,0,0,33.9;34.4;34.1;34.2;33.5;34.0;34.5;33.9;34.2;34.1;34.3;34.7;34.0;34.5;34.1
2026-07-09T00:00:00.000Z,15,8,2,33.9;33.8;33.6;33.8;34.0;34.5;34.5;34.3;34.1;34.6;33.7;33.1;34.3;34.0;34.1
2026-07-09T00:15:00.000Z,15,0,0,33.8;34.4;34.1;34.4;34.3;34.3;34.6;33.9;34.3;34.3;34.4;34.1;34.2;34.3;34.2
2026-07-09T00:30:00.000Z,15,0,0,34.6;34.6;34.0;34.4;34.5;33.9;34.1;34.3;34.2;35.2;33.9;34.2;34.0;34.2;34.0
2026-07-09T00:45:00.000Z,15,0,0,34.1;34.0;33.9;34.6;34.5;33.7;34.3;33.8;34.2;34.0;34.8;34.5;34.2;34.0;34.4
2026-07-09T01:00:00.000Z,15,0,0,34.6;34.8;34.1;34.2;33.8;34.3;34.0;34.3;34.4;33.7;34.0;34.5;34.1;34.3;34.0
2026-07-09T01:15:00.000Z,15,0,0,34.3;34.2;33.5;34.3;34.1;34.0;34.2;34.4;34.4;34.9;34.0;34.2;34.3;34.0;33.7
2026-07-09T01:30:00.000Z,15,0,0,34.4;34.2;33.7;34.5;34.1;34.6;34.0;34.6;34.3;33.9;34.0;34.3;34.5;33.5;34.7
2026-07-09T01:45:00.000Z,15,0,0,34.4;34.3;34.8;33.9;34.2;34.0;34.3;33.5;34.5;34.1;34.5;34.0;34.1;34.2;34.9
2026-07-09T02:00:00.000Z,15,0,0,34.5;34.3;34.6;34.1;34.0;34.4;33.9;33.7;34.6;33.8;34.4;33.8;33.9;34.7;34.6
2026-07-09T02:15:00.000Z,15,0,0,34.4;34.3;34.6;34.2;34.3;33.9;34.3;34.1;34.2;34.8;34.2;34.2;34.5;34.0;34.5
2026-07-09T02:30:00.000Z,15,0,0,34.7;34.0;34.2;34.5;33.4;33.9;34.3;34.3;34.5;33.6;33.9;33.8;33.9;34.3;34.3
2026-07-09T02:45:00.000Z,15,8,26,33.8;34.0;34.2;33.6;33.7;34.3;33.6;34.0;34.3;34.5;34.7;33.9;34.4;34.2;34.3
2026-07-09T03:00:00.000Z,15,8,10,34.2;34.2;34.0;34.6;34.5;34.8;33.7;34.1;34.1;34.3;33.7;34.7;34.4;34.0;34.9
2026-07-09T03:15:00.000Z,15,0,0,34.0;33.6;34.5;34.6;34.2;34.0;34.6;33.9;34.6;34.4;34.7;34.7;34.5;34.1;34.0
2026-07-09T03:30:00.000Z,15,0,0,34.5;34.0;34.2;33.7;33.7;34.0;34.4;35.1;34.0;34.4;34.0;34.8;34.3;34.3;34.0
2026-07-09T03:45:00.000Z,15,6,40,34.0;34.1;33.7;33.9;34.0;34.2;34.0;33.9;34.0;34.2;34.0;34.4;34.4;34.2;34.0
2026-07-09T04:00:00.000Z,15,0,0,34.3;34.0;34.1;33.8;33.7;34.6;33.9;34.0;34.1;34.7;34.2;34.6;33.9;34.3;34.5
2026-07-09T04:15:00.000Z,15,0,0,34.2;33.7;34.3;34.1;34.5;33.8;34.2;33.8;34.2;33.9;34.1;34.3;34.8;33.9;34.3
2026-07-09T04:30:00.000Z,15,0,0,34.2;34.2;33.4;34.2;33.9;34.0;34.4;34.4;34.4;33.7;34.2;33.7;34.7;34.5;33.7
2026-07-09T04:45:00.000Z,15,0,0,34.4;33.9;34.7;34.5;34.2;34.3;33.7;33.8;34.1;34.6;35.1;34.2;34.4;34.0;34.1
2026-07-09T05:00:00.000Z,15,0,0,35.1;34.3;34.4;34.5;34.3;34.9;34.6;34.4;34.6;34.4;34.1;34.4;34.4;34.2;34.5
2026-07-09T05:15:00.000Z,15,7,33,34.7;34.8;34.1;34.7;33.8;33.6;34.5;34.3;34.0;34.7;34.2;34.6;33.8;33.8;34.1
2026-07-09T05:30:00.000Z,15,0,0,34.5;35.0;34.3;34.4;34.3;34.7;33.8;33.9;33.5;34.1;34.6;33.2;34.3;33.8;34.1
2026-07-09T05:45:00.000Z,15,2,39,34.2;34.2;34.2;34.0;34.4;34.4;34.4;34.1;34.0;33.8;33.9;33.5;34.7;33.8;34.4
2026-07-09T06:00:00.000Z,15,3,33,34.0;33.9;33.8;33.7;34.3;34.2;34.6;34.5;33.9;34.0;34.4;34.1;34.0;34.7;34.5
2026-07-09T06:15:00.000Z,15,0,0,34.0;34.1;34.3;34.0;34.5;34.9;34.0;35.0;33.6;33.9;34.4;34.3;34.9;34.0;34.3
2026-07-09T06:30:00.000Z,15,0,0,34.4;34.5;34.4;33.6;34.2;34.7;34.0;34.5;33.9;34.6;34.8;33.3;34.4;34.0;34.5
2026-07-09T06:45:00.000Z,15,0,0,33.9;34.7;34.0;34.3;34.0;34.7;34.6;33.6;33.8;33.8;33.7;34.0;34.5;34.6;34.3
2026-07-09T07:00:00.000Z,15,283,77,33.4;32.9;33.6;33.0;32.7;33.3;32.9;33.5;33.0;32.7;33.5;33.0;32.8;33.2;33.1
2026-07-09T07:15:00.000Z,15,171,271,33.1;33.7;33.7;32.8;32.7;33.0;32.9;33.4;33.4;33.8;33.3;33.2;33.2;33.2;33.8
2026-07-09T07:30:00.000Z,15,40,72,33.3;33.7;32.8;33.2;33.1;33.4;33.3;32.7;33.3;33.1;32.8;33.7;32.8;33.2;33.6
2026-07-09T07:45:00.000Z,15,280,248,33.2;33.0;32.8;33.6;33.0;33.1;33.1;33.2;33.2;32.8;33.1;33.1;33.3;32.8;33.4
2026-07-09T08:00:00.000Z,15,10,15,33.6;33.6;33.1;33.4;33.0;33.6;33.5;33.3;32.9;32.9;33.0;33.5;33.6;33.2;33.2
2026-07-09T08:15:00.000Z,15,48,26,33.0;33.7;33.4;33.3;32.9;33.5;33.5;32.8;32.7;33.9;33.2;33.7;33.2;33.0;33.1
2026-07-09T08:30:00.000Z,15,299,224,33.2;33.3;33.2;32.7;32.9;33.4;33.1;33.7;33.0;33.4;33.0;33.3;33.2;33.1;33.0
2026-07-09T08:45:00.000Z,15,45,69,33.3;33.3;32.9;32.7;33.4;33.6;33.3;32.8;33.8;33.0;33.4;33.4;33.1;32.8;32.9
2026-07-09T09:00:00.000Z,15,45,8,33.1;33.3;32.3;33.4;33.1;33.5;33.1;33.2;32.9;33.8;33.1;33.3;33.5;33.3;33.0
2026-07-09T09:15:00.000Z,15,613,721,33.2;33.7;32.9;33.6;33.4;32.9;32.9;32.8;32.8;32.8;34.0;33.1;33.3;32.8;32.5
2026-07-09T09:30:00.000Z,15,15,2,32.9;33.7;33.3;32.5;33.7;33.1;33.0;33.9;32.8;32.7;33.6;32.8;33.4;32.3;33.1
2026-07-09T09:45:00.000Z,15,31,74,33.2;32.8;33.7;33.7;32.9;33.1;33.1;33.9;33.2;33.4;33.3;33.5;33.0;32.6;33.5
2026-07-09T10:00:00.000Z,15,55,41,32.7;32.8;33.6;32.9;33.3;33.2;34.0;33.4;33.3;33.5;33.9;33.2;32.8;33.7;33.2
2026-07-09T10:15:00.000Z,15,57,74,33.4;33.6;33.5;33.2;32.8;32.9;32.5;33.5;32.6;33.2;32.1;33.3;32.9;32.9;33.2
2026-07-09T10:30:00.000Z,15,176,168,33.6;32.6;33.7;33.1;32.9;33.5;32.9;33.8;32.7;33.3;33.3;33.5;33.0;33.2;32.7
2026-07-09T10:45:00.000Z,15,44,89,33.3;33.1;32.9;33.4;33.2;32.8;33.3;33.6;33.4;33.3;34.1;33.4;33.1;32.8;33.7
2026-07-09T11:00:00.000Z,15,18,5,33.2;33.6;32.9;33.4;33.4;33.3;33.3;33.8;33.1;32.7;32.8;33.1;32.8;33.5;33.4
2026-07-09T11:15:00.000Z,15,57,59,33.6;34.0;33.2;33.5;33.4;33.4;33.6;33.7;33.7;33.3;32.3;33.3;33.1;33.1;33.1
2026-07-09T11:30:00.000Z,15,188,113,33.6;33.4;33.5;32.5;33.4;33.3;33.1;32.9;32.8;32.8;33.0;33.3;32.8;33.8;33.4
2026-07-09T11:45:00.000Z,15,22,21,33.4;32.7;33.2;32.7;33.2;33.4;32.9;33.0;32.5;32.2;32.7;33.4;32.7;33.3;33.0
2026-07-09T12:00:00.000Z,15,274,225,33.4;33.5;33.4;33.4;33.4;33.0;33.9;33.4;33.6;33.7;32.9;33.0;33.0;32.9;33.1
2026-07-09T12:15:00.000Z,15,12,85,32.6;33.9;32.6;33.2;33.3;32.9;33.1;33.0;32.7;33.7;33.0;33.2;32.9;33.3;33.3
2026-07-09T12:30:00.000Z,15,267,259,33.3;33.1;33.5;33.3;34.1;33.2;33.3;32.9;32.9;33.2;34.0;33.2;33.6;33.3;32.7
2026-07-09T12:45:00.000Z,15,5,71,33.2;33.3;33.5;33.7;33.1;33.5;33.6;32.8;33.6;32.4;33.5;33.2;32.9;33.9;32.4
2026-07-09T13:00:00.000Z,15,25,8,32.5;33.0;33.3;33.7;32.8;33.3;33.0;32.9;33.2;34.2;33.6;33.9;33.3;33.4;33.5
2026-07-09T13:15:00.000Z,15,49,90,32.8;33.7;33.2;33.5;33.3;33.7;33.4;33.6;33.2;33.1;33.3;33.5;33.2;33.1;33.4
2026-07-09T13:30:00.000Z,15,1054,537,33.5;33.6;33.2;33.2;33.1;33.3;33.5;33.1;33.4;33.3;33.6;33.1;33.4;33.1;33.0
2026-07-09T13:45:00.000Z,15,60,8,33.5;33.3;32.8;32.2;33.5;32.4;32.9;33.3;33.2;33.7;33.4;32.4;32.9;32.8;33.1
2026-07-09T14:00:00.000Z,15,44,9,33.3;33.4;32.7;33.0;34.0;33.1;33.5;32.9;33.1;33.5;32.9;33.3;32.9;33.0;32.8
2026-07-09T14:15:00.000Z,15,14,65,33.3;32.9;33.0;33.1;33.0;33.0;33.6;33.1;33.1;33.5;33.4;32.9;33.0;33.3;33.1
2026-07-09T14:30:00.000Z,15,9,45,32.2;33.0;33.0;33.4;32.9;33.1;32.8;33.4;33.3;32.4;32.7;32.1;33.1;33.4;33.4
2026-07-09T14:45:00.000Z,15,51,52,33.5;33.2;32.6;33.3;33.9;32.6;33.0;33.1;33.4;32.8;33.2;33.1;33.3;34.2;33.1
2026-07-09T15:00:00.000Z,15,40,82,33.7;33.2;33.5;33.7;33.8;34.0;33.6;33.0;33.5;33.3;33.7;33.0;33.7;33.3;33.9
2026-07-09T15:15:00.000Z,15,53,46,33.5;33.7;32.8;32.8;33.1;32.8;33.2;33.3;33.1;33.2;33.8;33.5;33.3;33.0;32.4
2026-07-09T15:30:00.000Z,15,1093,608,33.3;33.0;33.2;33.0;32.8;33.7;33.7;33.6;33.4;32.4;33.0;33.6;33.5;34.0;33.4
2026-07-09T15:45:00.000Z,15,52,12,33.5;33.4;33.0;33.5;33.2;32.6;32.9;32.9;33.5;33.2;32.9;33.6;33.5;33.3;33.6
2026-07-09T16:00:00.000Z,15,54,0,33.5;33.1;33.1;33.0;33.5;32.7;32.9;32.6;33.1;32.8;33.5;33.4;33.0;33.2;33.4
2026-07-09T16:15:00.000Z,15,4,78,33.3;32.4;33.3;33.2;33.3;33.0;33.2;33.0;33.3;33.6;32.8;33.3;33.0;33.4;33.1
2026-07-09T16:30:00.000Z,15,149,230,33.2;33.1;33.1;33.5;33.7;33.6;33.2;32.7;33.8;33.0;33.6;33.1;32.7;33.0;33.0
2026-07-09T16:45:00.000Z,15,4,17,33.2;33.1;33.5;33.5;33.2;33.7;33.2;33.2;33.2;32.6;33.6;33.0;33.0;33.3;33.4
2026-07-09T17:00:00.000Z,15,39,6,33.5;33.0;33.0;33.2;32.8;33.8;33.2;33.6;32.9;33.1;33.3;32.9;33.6;32.8;33.3
2026-07-09T17:15:00.000Z,15,31,20,32.9;32.9;33.2;33.7;32.9;32.7;33.2;33.1;33.1;33.0;32.8;32.4;33.4;33.2;33.2
2026-07-09T17:30:00.000Z,15,43,51,33.1;33.4;32.9;33.6;33.4;33.5;33.6;33.3;33.6;32.9;33.2;32.9;32.9;33.1;33.4
